treeID,mean475,mean560,mean668,mean717,mean842,median475,median560,median668,median717,median842,mean_bright475,mean_bright560,mean_bright668,mean_bright717,mean_bright842,median_bright475,median_bright560,median_bright668,median_bright717,median_bright842,mean_dark475,mean_dark560,mean_dark668,mean_dark717,mean_dark842,median_dark475,median_dark560,median_dark668,median_dark717,median_dark842,mean_6max475,mean_6max560,mean_6max668,mean_6max717,mean_6max842,median_6max475,median_6max560,median_6max668,median_6max717,median_6max842,meanNormalized475,meanNormalized560,meanNormalized668,meanNormalized717,meanNormalized842,continuumRemovedMean475,continuumRemovedMean560,continuumRemovedMean668,continuumRemovedMean717,continuumRemovedMean842
191,0.054629,0.081761,0.074294,0.135560,0.188560,0.055359,0.082642,0.075653,0.136719,0.189667,0.061877,0.091491,0.084966,0.149269,0.205392,0.061676,0.090195,0.084290,0.148956,0.203705,0.046341,0.070852,0.062093,0.119470,0.170055,0.048203,0.073334,0.064072,0.122711,0.172516,0.074560,0.111582,0.105886,0.181076,0.242157,0.074493,0.110657,0.105362,0.177841,0.241379,0.207788,0.310988,0.282587,0.515621,0.717210,1.000000,0.927925,0.611000,0.874150,1.000000
192,0.053843,0.080265,0.071310,0.131183,0.180567,0.054840,0.081390,0.071411,0.132721,0.181274,0.063439,0.094507,0.084172,0.151475,0.207594,0.063889,0.094513,0.083710,0.151459,0.207825,0.043086,0.065112,0.058405,0.108875,0.152370,0.044617,0.066742,0.059662,0.111420,0.154907,0.075129,0.112956,0.102844,0.176600,0.241007,0.074661,0.112778,0.102264,0.175552,0.240799,0.212436,0.316681,0.281349,0.517576,0.712420,1.000000,0.938505,0.608416,0.881094,1.000000
193,0.057168,0.082841,0.078997,0.136097,0.188931,0.058441,0.084900,0.079681,0.138855,0.192413,0.062819,0.090494,0.086785,0.147224,0.203646,0.061981,0.089844,0.085907,0.146393,0.202377,0.049893,0.072450,0.070094,0.121581,0.170113,0.051361,0.074738,0.072830,0.124542,0.173737,0.073649,0.103678,0.100535,0.166931,0.227870,0.073624,0.103165,0.100525,0.166840,0.226395,0.215172,0.311801,0.297335,0.512249,0.711108,1.000000,0.919344,0.641999,0.872471,1.000000
194,0.019812,0.058544,0.028431,0.131149,0.307375,0.019745,0.058929,0.028503,0.132843,0.309540,0.022515,0.069821,0.033120,0.154498,0.363726,0.022278,0.068680,0.031754,0.152863,0.361038,0.017222,0.046856,0.023634,0.105482,0.247419,0.017487,0.047241,0.023956,0.106720,0.248444,0.028651,0.088552,0.051534,0.199173,0.446782,0.027878,0.088562,0.051834,0.196030,0.444595,0.058093,0.171665,0.083366,0.384558,0.901289,1.000000,0.638414,0.173791,0.556934,1.000000
195,0.034655,0.068233,0.047148,0.132780,0.251390,0.033508,0.068146,0.046570,0.131500,0.246002,0.041688,0.076726,0.055883,0.149659,0.287535,0.039398,0.075562,0.053894,0.146179,0.282593,0.029370,0.059931,0.039356,0.117626,0.221787,0.030075,0.061829,0.040817,0.119080,0.225250,0.062734,0.098587,0.079198,0.181147,0.366450,0.062164,0.096390,0.077454,0.180237,0.363647,0.116224,0.228837,0.158122,0.445312,0.843102,1.000000,0.768054,0.329653,0.673305,1.000000
196,0.021872,0.056694,0.033388,0.123113,0.267230,0.021515,0.055054,0.031433,0.119202,0.264282,0.026249,0.069385,0.044040,0.149090,0.312022,0.025055,0.067780,0.041733,0.147217,0.306244,0.017865,0.045594,0.025436,0.099943,0.225406,0.017975,0.046051,0.025757,0.098999,0.226227,0.042811,0.094269,0.073669,0.198217,0.401784,0.040527,0.093704,0.073013,0.196396,0.394836,0.072356,0.187550,0.110450,0.407276,0.884034,1.000000,0.681319,0.230974,0.597955,1.000000
197,0.020249,0.046654,0.029480,0.106318,0.245389,0.019470,0.046326,0.027863,0.105957,0.240692,0.024198,0.055616,0.037140,0.127000,0.303112,0.022919,0.054291,0.035126,0.123596,0.294952,0.017201,0.038175,0.024097,0.085972,0.192536,0.017731,0.038666,0.024597,0.085571,0.191452,0.042114,0.072301,0.067825,0.170191,0.429693,0.041519,0.072006,0.067307,0.168304,0.427292,0.073950,0.170383,0.107665,0.388284,0.896183,1.000000,0.609583,0.221959,0.562221,1.000000
198,0.025195,0.073763,0.042832,0.150154,0.269843,0.026306,0.077881,0.043243,0.156891,0.276947,0.028905,0.090103,0.053472,0.180961,0.315886,0.028534,0.089264,0.051819,0.179993,0.314545,0.019697,0.053547,0.031511,0.111786,0.215085,0.020630,0.054428,0.032471,0.112854,0.214035,0.036413,0.111471,0.078918,0.222010,0.381887,0.036133,0.110519,0.080368,0.222214,0.381454,0.078400,0.229534,0.133283,0.467246,0.839693,1.000000,0.854166,0.290348,0.719538,1.000000
199,0.071418,0.102513,0.088306,0.164461,0.227040,0.073181,0.104004,0.090363,0.165863,0.229340,0.075724,0.109077,0.094605,0.175397,0.240273,0.075516,0.108551,0.094391,0.174332,0.239471,0.064395,0.094063,0.078907,0.152039,0.211303,0.066376,0.097290,0.080658,0.154999,0.213547,0.081161,0.119436,0.104167,0.193629,0.261332,0.081146,0.119034,0.104507,0.192688,0.260635,0.223616,0.320978,0.276493,0.514942,0.710883,1.000000,0.929204,0.591746,0.874167,1.000000
200,0.071418,0.102513,0.088306,0.164461,0.227040,0.073181,0.104004,0.090363,0.165863,0.229340,0.075724,0.109077,0.094605,0.175397,0.240273,0.075516,0.108551,0.094391,0.174332,0.239471,0.064395,0.094063,0.078907,0.152039,0.211303,0.066376,0.097290,0.080658,0.154999,0.213547,0.081161,0.119436,0.104167,0.193629,0.261332,0.081146,0.119034,0.104507,0.192688,0.260635,0.223616,0.320978,0.276493,0.514942,0.710883,1.000000,0.929204,0.591746,0.874167,1.000000
201,0.063215,0.091492,0.079512,0.151092,0.208061,0.063141,0.090729,0.079315,0.148712,0.206055,0.070781,0.102830,0.088799,0.169687,0.228339,0.070343,0.101257,0.087769,0.166397,0.224136,0.055724,0.080905,0.070434,0.135863,0.190091,0.057175,0.082825,0.072052,0.138367,0.192444,0.081828,0.121918,0.103923,0.222087,0.287954,0.081848,0.121964,0.103775,0.217209,0.287125,0.217074,0.314170,0.273033,0.518831,0.714454,1.000000,0.920191,0.586205,0.879212,1.000000
202,0.017892,0.051398,0.024113,0.123754,0.324017,0.017914,0.051483,0.023499,0.125641,0.334015,0.020135,0.061479,0.028995,0.149103,0.381380,0.019501,0.060303,0.027252,0.145752,0.377655,0.015612,0.041152,0.020008,0.096249,0.253045,0.015900,0.041855,0.020538,0.097137,0.258789,0.029353,0.078379,0.049795,0.196533,0.473923,0.028030,0.076706,0.049026,0.196732,0.472656,0.050842,0.146053,0.068518,0.351656,0.920721,1.000000,0.544340,0.141047,0.500044,1.000000
203,0.045889,0.070339,0.060265,0.117935,0.175179,0.048004,0.073364,0.061249,0.121216,0.177704,0.055271,0.083491,0.074367,0.136933,0.194609,0.055099,0.083038,0.072998,0.136139,0.193176,0.033567,0.053067,0.045455,0.095926,0.153395,0.035919,0.056519,0.047607,0.101318,0.158783,0.069204,0.106277,0.094477,0.160965,0.225459,0.068878,0.105637,0.094330,0.161392,0.224457,0.195171,0.299161,0.256317,0.501594,0.745061,1.000000,0.899345,0.545221,0.825550,1.000000
204,0.069823,0.096874,0.091754,0.156300,0.214379,0.070282,0.097198,0.091919,0.157593,0.215729,0.073806,0.102623,0.097649,0.164548,0.225316,0.073303,0.101929,0.097260,0.163086,0.223969,0.065473,0.090636,0.085644,0.146295,0.201875,0.065948,0.091858,0.086151,0.148224,0.203278,0.080633,0.116597,0.105952,0.185623,0.253443,0.080490,0.116669,0.105759,0.185959,0.253998,0.228877,0.317549,0.300766,0.512343,0.702725,1.000000,0.914234,0.645697,0.876906,1.000000
205,0.061371,0.084646,0.082231,0.137301,0.192377,0.062714,0.086212,0.083588,0.139648,0.194550,0.068885,0.094736,0.093131,0.151302,0.209350,0.068085,0.093628,0.092575,0.149231,0.207108,0.052197,0.072487,0.069353,0.119977,0.172584,0.054916,0.076309,0.072845,0.125168,0.177521,0.081909,0.116175,0.108287,0.181773,0.245427,0.081879,0.115768,0.108368,0.180267,0.245270,0.226288,0.312109,0.303203,0.506256,0.709334,1.000000,0.899320,0.648130,0.860142,1.000000
206,0.018197,0.044824,0.024432,0.102780,0.271316,0.018066,0.045410,0.023865,0.103333,0.270660,0.021170,0.052509,0.029146,0.119367,0.321804,0.020508,0.051514,0.027740,0.116821,0.314301,0.015310,0.036265,0.020337,0.085360,0.221969,0.015778,0.037262,0.020813,0.087921,0.230438,0.030940,0.070226,0.049337,0.157557,0.420049,0.030731,0.070358,0.045303,0.157822,0.422623,0.061653,0.151870,0.082780,0.348228,0.919249,1.000000,0.550150,0.168783,0.494046,1.000000
207,0.020721,0.049979,0.030614,0.111900,0.251936,0.019806,0.048798,0.028107,0.111389,0.255493,0.027300,0.066166,0.044204,0.143280,0.302665,0.026566,0.064453,0.041672,0.137726,0.301361,0.014990,0.034963,0.020469,0.081027,0.198313,0.015076,0.035187,0.020508,0.081909,0.202347,0.043874,0.097931,0.077754,0.201223,0.385956,0.043137,0.096375,0.076553,0.201080,0.386520,0.073327,0.176860,0.108333,0.395978,0.891521,1.000000,0.636473,0.224559,0.576411,1.000000
208,0.062175,0.087693,0.076313,0.144617,0.198661,0.064941,0.091064,0.079498,0.147583,0.201019,0.073511,0.102937,0.089152,0.167893,0.224641,0.073456,0.102478,0.089020,0.166565,0.221466,0.048057,0.068583,0.059895,0.117474,0.170100,0.049286,0.071030,0.062653,0.121002,0.175766,0.083781,0.121638,0.106288,0.210012,0.271500,0.083740,0.121307,0.106415,0.210968,0.271194,0.222966,0.314478,0.273666,0.518611,0.712418,1.000000,0.910661,0.585141,0.878919,1.000000
209,0.023222,0.059231,0.044277,0.140370,0.311724,0.022736,0.059448,0.037323,0.137177,0.316132,0.027029,0.067921,0.065837,0.168608,0.341478,0.026581,0.066589,0.065277,0.166428,0.339767,0.019914,0.050399,0.029429,0.115346,0.275633,0.020172,0.051208,0.028198,0.116211,0.278900,0.036626,0.088242,0.093908,0.222427,0.408605,0.036011,0.087280,0.093628,0.223083,0.409302,0.066245,0.168968,0.126308,0.400430,0.889249,1.000000,0.621215,0.264383,0.585853,1.000000
210,0.055284,0.076752,0.073431,0.123327,0.173073,0.057526,0.079773,0.075928,0.126678,0.176544,0.062950,0.087265,0.082859,0.138781,0.190244,0.062195,0.086548,0.081146,0.137787,0.189209,0.045015,0.063218,0.059834,0.103823,0.151829,0.047546,0.066772,0.063385,0.108521,0.157211,0.076767,0.102188,0.104019,0.163427,0.220240,0.076630,0.101273,0.104309,0.162903,0.220291,0.226637,0.314644,0.301031,0.505577,0.709512,1.000000,0.905826,0.643127,0.858667,1.000000
211,0.024789,0.067069,0.038128,0.143725,0.298770,0.024384,0.066498,0.035736,0.141418,0.300079,0.028912,0.079999,0.049160,0.171893,0.348050,0.028229,0.078644,0.045929,0.169830,0.343689,0.021014,0.054595,0.030375,0.118268,0.248680,0.021698,0.056656,0.031036,0.122971,0.255234,0.040868,0.107045,0.084412,0.219269,0.436651,0.041046,0.107254,0.082672,0.219177,0.433640,0.072631,0.196510,0.111712,0.421107,0.875384,1.000000,0.718976,0.235676,0.624143,1.000000
212,0.021773,0.052652,0.033206,0.121595,0.264287,0.022003,0.053802,0.031982,0.121521,0.261932,0.025803,0.061912,0.043205,0.143764,0.304425,0.025055,0.060242,0.040543,0.139221,0.293549,0.017569,0.042202,0.025017,0.099642,0.227053,0.018082,0.043777,0.025604,0.104233,0.235748,0.036580,0.082153,0.079254,0.203491,0.404978,0.036026,0.082230,0.077347,0.208160,0.404663,0.072990,0.176507,0.111318,0.407628,0.885983,1.000000,0.638965,0.232161,0.597052,1.000000
213,0.046862,0.071417,0.081027,0.135948,0.199224,0.047028,0.070984,0.081360,0.135681,0.196686,0.050835,0.077480,0.092230,0.147335,0.216122,0.049927,0.075806,0.090729,0.145432,0.214081,0.042607,0.065974,0.069566,0.124745,0.184637,0.043182,0.067230,0.070801,0.126801,0.186157,0.062510,0.095047,0.113388,0.174667,0.251272,0.062149,0.093414,0.112823,0.173569,0.251343,0.174603,0.266093,0.301899,0.506530,0.742289,1.000000,0.840672,0.658528,0.843699,1.000000
214,0.024270,0.069573,0.036749,0.150708,0.317350,0.023071,0.070251,0.034790,0.151154,0.317047,0.029694,0.076444,0.044841,0.165584,0.357727,0.027771,0.075714,0.042358,0.164368,0.351959,0.021340,0.061613,0.031325,0.135186,0.277367,0.021729,0.062866,0.031799,0.138016,0.282806,0.044703,0.090220,0.068029,0.196136,0.451630,0.045410,0.090454,0.067932,0.195511,0.450058,0.067261,0.192809,0.101844,0.417661,0.879482,1.000000,0.713270,0.215146,0.617451,1.000000
215,0.019849,0.048838,0.026121,0.110754,0.277053,0.019043,0.048615,0.025421,0.108582,0.277863,0.023955,0.055493,0.031088,0.127280,0.318398,0.022949,0.054016,0.030045,0.122223,0.311417,0.016982,0.042584,0.022106,0.096949,0.234196,0.017151,0.043396,0.022400,0.098633,0.235504,0.037003,0.077204,0.044998,0.175995,0.422562,0.036865,0.075409,0.044067,0.175110,0.420395,0.065267,0.160592,0.085891,0.364184,0.911012,1.000000,0.580376,0.175956,0.520578,1.000000
216,0.020734,0.054893,0.029368,0.127573,0.309496,0.020264,0.055359,0.027344,0.128387,0.314667,0.024992,0.065658,0.038546,0.151566,0.360161,0.024597,0.064529,0.036636,0.148865,0.357712,0.017083,0.043733,0.022426,0.102211,0.252695,0.017609,0.045380,0.022644,0.105377,0.258331,0.033834,0.083176,0.064555,0.200974,0.440297,0.033112,0.083618,0.065613,0.199509,0.439804,0.060781,0.160915,0.086091,0.373974,0.907273,1.000000,0.590723,0.177865,0.537589,1.000000
217,0.026789,0.063404,0.035258,0.135371,0.304160,0.026215,0.063019,0.034302,0.134521,0.303680,0.031889,0.075535,0.043346,0.161628,0.368704,0.030975,0.072968,0.041565,0.158524,0.358521,0.022473,0.051623,0.028765,0.110205,0.240245,0.023087,0.052307,0.029602,0.111572,0.239822,0.044444,0.101151,0.075506,0.212316,0.501836,0.044540,0.100983,0.070587,0.214020,0.507065,0.078380,0.185505,0.103158,0.396067,0.889907,1.000000,0.659547,0.213074,0.576496,1.000000
218,0.043277,0.066050,0.086608,0.138941,0.207143,0.042786,0.065887,0.088318,0.139557,0.206238,0.049113,0.073019,0.097561,0.154131,0.229060,0.048065,0.071335,0.098267,0.153015,0.225769,0.038239,0.059192,0.073751,0.123195,0.186274,0.039246,0.061035,0.076996,0.125641,0.188873,0.064641,0.095459,0.107803,0.187342,0.287186,0.064606,0.093643,0.107788,0.188065,0.284668,0.157035,0.239667,0.314265,0.504159,0.751639,1.000000,0.784029,0.691699,0.836101,1.000000
219,0.024504,0.061850,0.033981,0.134663,0.292165,0.024384,0.062408,0.034027,0.135193,0.294006,0.027943,0.070947,0.039468,0.154852,0.330567,0.026917,0.070129,0.038483,0.153412,0.327011,0.021229,0.051981,0.028441,0.113599,0.250224,0.021591,0.052505,0.028534,0.115723,0.257080,0.040563,0.086833,0.053802,0.189117,0.410990,0.040390,0.086258,0.052872,0.188873,0.410156,0.074193,0.187275,0.102891,0.407741,0.884638,1.000000,0.676559,0.214618,0.597838,1.000000
220,0.018779,0.047507,0.023512,0.108860,0.322772,0.018433,0.046814,0.022797,0.106415,0.310699,0.021800,0.055988,0.028734,0.127765,0.389552,0.021378,0.054550,0.026733,0.123260,0.383453,0.016239,0.039792,0.019562,0.092541,0.269856,0.016663,0.040649,0.019745,0.094543,0.274780,0.028117,0.075638,0.058197,0.174413,0.492788,0.028030,0.075317,0.057693,0.173462,0.492401,0.054394,0.137603,0.068103,0.315311,0.934905,1.000000,0.501246,0.137680,0.441133,1.000000
221,0.021363,0.053931,0.033181,0.127615,0.322475,0.021179,0.052521,0.028351,0.123383,0.330811,0.025302,0.067041,0.048786,0.159510,0.365702,0.024689,0.066040,0.045822,0.155121,0.361938,0.017637,0.042313,0.023810,0.099720,0.268993,0.017914,0.043274,0.023926,0.102173,0.273743,0.034973,0.092372,0.089773,0.221603,0.442271,0.034973,0.091583,0.090729,0.222198,0.443436,0.060487,0.152697,0.093948,0.361324,0.913041,1.000000,0.558050,0.193006,0.516250,1.000000
222,0.021440,0.060489,0.028248,0.133554,0.336596,0.021667,0.060059,0.027344,0.133820,0.337280,0.024608,0.073590,0.035014,0.159619,0.387286,0.024384,0.072632,0.033234,0.156769,0.381866,0.018002,0.048014,0.022597,0.107233,0.284396,0.018387,0.048508,0.023224,0.109192,0.288666,0.031036,0.099187,0.058909,0.209127,0.496297,0.030975,0.099396,0.059357,0.208588,0.498932,0.058126,0.163994,0.076585,0.362083,0.912556,1.000000,0.603511,0.157797,0.518040,1.000000
223,0.018565,0.050561,0.028547,0.118970,0.288283,0.018372,0.050110,0.026886,0.118286,0.285828,0.021639,0.060193,0.038772,0.141114,0.333913,0.021118,0.059265,0.036346,0.139954,0.332214,0.015695,0.041390,0.021692,0.098021,0.245676,0.016174,0.042953,0.022156,0.100922,0.253906,0.031143,0.079666,0.072764,0.187764,0.413610,0.030914,0.079422,0.071548,0.185699,0.413010,0.058423,0.159114,0.089835,0.374391,0.907210,1.000000,0.587959,0.186063,0.538682,1.000000
224,0.024723,0.058931,0.041430,0.143209,0.309576,0.024597,0.057617,0.039703,0.139618,0.303497,0.027961,0.068591,0.050886,0.168380,0.359533,0.027328,0.067276,0.048187,0.166489,0.352875,0.021578,0.050259,0.033987,0.121763,0.267845,0.021851,0.051270,0.034363,0.123474,0.273712,0.037287,0.087758,0.081141,0.214996,0.482218,0.035797,0.086212,0.080521,0.213821,0.481049,0.070738,0.168619,0.118543,0.409759,0.885782,1.000000,0.614278,0.247864,0.600801,1.000000
225,0.067210,0.095561,0.091439,0.152841,0.208183,0.068115,0.096497,0.091431,0.153046,0.207947,0.070969,0.101387,0.099111,0.162214,0.219137,0.071182,0.101440,0.098846,0.160828,0.217636,0.062466,0.088856,0.083842,0.143062,0.197406,0.063141,0.089813,0.084213,0.144226,0.199463,0.078395,0.108485,0.109426,0.181539,0.244436,0.078476,0.108475,0.109451,0.181137,0.243484,0.225654,0.320843,0.307005,0.513160,0.698967,1.000000,0.932731,0.664066,0.883785,1.000000
226,0.064407,0.092617,0.081809,0.150416,0.206696,0.066193,0.094604,0.084412,0.153168,0.209839,0.073337,0.104839,0.094111,0.167422,0.225304,0.072754,0.103745,0.093216,0.165695,0.223541,0.052988,0.077985,0.066284,0.130322,0.184125,0.055115,0.080994,0.068878,0.135223,0.190643,0.085887,0.123815,0.111664,0.199234,0.259801,0.085678,0.123718,0.111313,0.198532,0.257477,0.221218,0.318109,0.280988,0.516630,0.709936,1.000000,0.926358,0.603527,0.878986,1.000000
227,0.026592,0.062272,0.042979,0.134220,0.273193,0.025574,0.062378,0.038300,0.132965,0.274933,0.031707,0.072456,0.059868,0.158607,0.313239,0.030411,0.071243,0.055161,0.154434,0.308807,0.022513,0.051988,0.031810,0.111149,0.230586,0.022949,0.053192,0.031586,0.113861,0.236847,0.048910,0.090129,0.100840,0.209239,0.397766,0.049408,0.090012,0.099304,0.207870,0.395996,0.084482,0.197831,0.136538,0.426404,0.867907,1.000000,0.705687,0.286728,0.634482,1.000000
228,0.020033,0.054256,0.025815,0.117881,0.291928,0.020203,0.054871,0.025757,0.119415,0.293976,0.022776,0.063833,0.030671,0.138033,0.337310,0.022247,0.061722,0.029633,0.133255,0.327866,0.017057,0.043798,0.021037,0.096159,0.243643,0.017593,0.045166,0.021790,0.097809,0.246735,0.029653,0.088348,0.045207,0.188243,0.433487,0.029648,0.087494,0.044098,0.184662,0.431335,0.062383,0.168950,0.080386,0.367073,0.909043,1.000000,0.616498,0.165500,0.526362,1.000000
229,0.020919,0.050054,0.029762,0.112806,0.313560,0.020599,0.048981,0.027344,0.110321,0.314972,0.024692,0.061040,0.040398,0.136306,0.363601,0.024139,0.059601,0.036560,0.133850,0.354034,0.017486,0.040125,0.022680,0.091845,0.260319,0.017792,0.040985,0.022690,0.094086,0.264832,0.034119,0.086411,0.081416,0.184586,0.473618,0.033478,0.086548,0.079208,0.181641,0.474625,0.061720,0.147681,0.087810,0.332830,0.925146,1.000000,0.532039,0.177957,0.469244,1.000000
230,0.021907,0.052129,0.030855,0.118163,0.261039,0.021973,0.051605,0.028717,0.117157,0.262238,0.026022,0.063250,0.040545,0.142007,0.301033,0.025528,0.061981,0.038391,0.137085,0.296265,0.017750,0.041812,0.023859,0.096043,0.220122,0.018341,0.043533,0.024277,0.098862,0.223541,0.035334,0.083684,0.071350,0.197479,0.371541,0.034378,0.083511,0.067810,0.195114,0.369431,0.074591,0.177498,0.105060,0.402340,0.888829,1.000000,0.638136,0.218098,0.587126,1.000000
231,0.074342,0.101639,0.090878,0.158305,0.225676,0.078369,0.104523,0.094116,0.162079,0.231842,0.085607,0.118100,0.106460,0.180718,0.249115,0.084747,0.116821,0.105103,0.179230,0.247711,0.059047,0.081672,0.072827,0.132511,0.195100,0.062714,0.084778,0.075958,0.137299,0.196487,0.101654,0.144455,0.131022,0.220230,0.286357,0.101212,0.144592,0.130402,0.220566,0.286285,0.234964,0.321240,0.287230,0.500338,0.713272,1.000000,0.906074,0.605820,0.842753,1.000000
232,0.065030,0.091807,0.080598,0.147839,0.201921,0.067078,0.094543,0.082367,0.152130,0.204620,0.075072,0.105615,0.091872,0.167912,0.225278,0.074371,0.104736,0.090668,0.165558,0.224487,0.052441,0.073554,0.066180,0.122339,0.174144,0.055298,0.077850,0.069489,0.127808,0.181931,0.088130,0.127508,0.112193,0.215368,0.268748,0.087936,0.127457,0.112228,0.211304,0.266830,0.227398,0.321032,0.281834,0.516964,0.706078,1.000000,0.924984,0.603837,0.881576,1.000000
233,0.040761,0.061477,0.068492,0.115670,0.165524,0.040863,0.061462,0.066498,0.114716,0.163513,0.044885,0.067678,0.080552,0.127638,0.179205,0.044128,0.066162,0.077896,0.126144,0.177322,0.036486,0.055336,0.058873,0.105202,0.154172,0.037292,0.056274,0.059357,0.106598,0.155731,0.057170,0.093379,0.105855,0.154002,0.208979,0.056274,0.092209,0.105423,0.153519,0.208206,0.180653,0.272465,0.303557,0.512648,0.733602,1.000000,0.854416,0.664054,0.861066,1.000000
234,0.038960,0.059197,0.083836,0.131115,0.199524,0.038788,0.060516,0.082428,0.131805,0.199188,0.045181,0.066799,0.098683,0.145881,0.219370,0.044098,0.066254,0.096909,0.143005,0.215851,0.032880,0.050274,0.070851,0.115506,0.180378,0.033630,0.051254,0.071564,0.117554,0.183548,0.057465,0.081507,0.121267,0.181483,0.268010,0.057556,0.079788,0.121674,0.181534,0.262772,0.148263,0.225275,0.319039,0.498959,0.759291,1.000000,0.748371,0.703074,0.822640,1.000000
235,0.065503,0.090173,0.075932,0.143387,0.198341,0.068085,0.094940,0.077881,0.149475,0.205872,0.078507,0.106175,0.090817,0.164625,0.220291,0.077271,0.104034,0.088364,0.162170,0.216309,0.048762,0.067248,0.059024,0.113166,0.165595,0.054398,0.074783,0.065826,0.125458,0.175034,0.099141,0.132889,0.116206,0.201233,0.260773,0.099060,0.132736,0.115753,0.200165,0.260727,0.234407,0.322691,0.271728,0.513123,0.709783,1.000000,0.913489,0.575580,0.868317,1.000000
236,0.022551,0.059412,0.040578,0.134508,0.285257,0.021851,0.058136,0.036591,0.132660,0.290283,0.027144,0.071480,0.056120,0.161594,0.322352,0.026260,0.069733,0.052948,0.157227,0.317932,0.019077,0.048648,0.029581,0.108547,0.241140,0.019318,0.050064,0.029633,0.110596,0.250137,0.036433,0.098933,0.096293,0.218709,0.417038,0.035721,0.098907,0.095703,0.218231,0.412460,0.069544,0.183220,0.125137,0.414806,0.879699,1.000000,0.673399,0.263656,0.612567,1.000000
237,0.055954,0.078529,0.080610,0.133029,0.186802,0.054749,0.076294,0.080811,0.129181,0.183716,0.066188,0.093437,0.092726,0.154311,0.210688,0.066864,0.092438,0.092163,0.152740,0.208954,0.046825,0.066159,0.068455,0.115598,0.166048,0.048218,0.067200,0.070770,0.117920,0.168472,0.076207,0.119064,0.110779,0.193120,0.254532,0.076096,0.118607,0.110596,0.193451,0.254898,0.213963,0.300293,0.308249,0.508694,0.714323,1.000000,0.885680,0.664125,0.863316,1.000000
238,0.024315,0.058295,0.035762,0.131382,0.302941,0.024109,0.058075,0.034973,0.129700,0.295441,0.027864,0.067205,0.043038,0.151355,0.353264,0.027130,0.065582,0.041611,0.148773,0.345306,0.021066,0.049811,0.029563,0.113566,0.259502,0.021454,0.050934,0.030273,0.115234,0.261658,0.038356,0.091568,0.062810,0.200928,0.493881,0.037399,0.090729,0.061996,0.200394,0.492706,0.071920,0.172427,0.105777,0.388602,0.896045,1.000000,0.620349,0.218555,0.563181,1.000000
239,0.059224,0.082249,0.082676,0.131391,0.176448,0.059784,0.082245,0.083710,0.131592,0.176544,0.064471,0.089533,0.091777,0.141310,0.187959,0.063843,0.088837,0.090958,0.139847,0.186401,0.053224,0.074989,0.072737,0.121109,0.164594,0.054077,0.076294,0.073730,0.122192,0.166656,0.074910,0.101659,0.108093,0.159139,0.207911,0.075195,0.101532,0.107224,0.158279,0.207382,0.231397,0.321361,0.323030,0.513366,0.689412,1.000000,0.929056,0.701623,0.892952,1.000000
240,0.053251,0.074415,0.066836,0.122431,0.176269,0.052185,0.073486,0.065338,0.122070,0.177002,0.064059,0.088219,0.079877,0.140198,0.194604,0.062378,0.086090,0.077759,0.137695,0.191528,0.043610,0.061442,0.056225,0.105065,0.156888,0.044449,0.061905,0.057785,0.106735,0.158432,0.086522,0.116776,0.110636,0.173665,0.242004,0.086090,0.115204,0.109329,0.173004,0.241867,0.219416,0.306622,0.275390,0.504466,0.726301,1.000000,0.885840,0.582395,0.841367,1.000000
241,0.058776,0.084871,0.077733,0.141176,0.189946,0.059021,0.085114,0.077789,0.141815,0.189758,0.064400,0.092816,0.085308,0.152198,0.204167,0.063797,0.091888,0.084076,0.150055,0.201920,0.052870,0.076473,0.069982,0.129217,0.176136,0.053864,0.077911,0.069946,0.130600,0.177917,0.079895,0.114899,0.099548,0.179866,0.238897,0.079544,0.114441,0.099518,0.179596,0.237686,0.217972,0.314747,0.288274,0.523558,0.704420,1.000000,0.926859,0.625057,0.898336,1.000000
242,0.051135,0.077069,0.073429,0.134215,0.189994,0.052277,0.078217,0.073822,0.137299,0.193512,0.058233,0.087983,0.083563,0.149223,0.207621,0.057617,0.087036,0.081406,0.147888,0.205872,0.042912,0.064914,0.062925,0.114894,0.167453,0.043945,0.066376,0.063629,0.116302,0.169983,0.069987,0.107834,0.106822,0.177327,0.240448,0.069168,0.107300,0.106720,0.177109,0.239166,0.196010,0.295422,0.281468,0.514472,0.728286,1.000000,0.897725,0.609043,0.864345,1.000000
243,0.050914,0.073968,0.070531,0.123568,0.169912,0.050354,0.073730,0.069275,0.123108,0.168762,0.056425,0.081822,0.078959,0.135393,0.184419,0.055832,0.080093,0.078583,0.132599,0.181244,0.046094,0.066341,0.062914,0.112952,0.157140,0.047150,0.067566,0.063248,0.114136,0.158936,0.067642,0.099767,0.094035,0.164998,0.218129,0.067505,0.099518,0.093964,0.163727,0.217224,0.212925,0.309338,0.294962,0.516767,0.710579,1.000000,0.916995,0.638789,0.881607,1.000000
244,0.066218,0.096512,0.081770,0.157784,0.211220,0.068329,0.098633,0.082581,0.159698,0.213013,0.074788,0.108809,0.093739,0.175357,0.230665,0.074554,0.107025,0.093231,0.173676,0.228088,0.054737,0.081198,0.068613,0.137953,0.188987,0.055786,0.082550,0.070267,0.140366,0.191849,0.085826,0.134186,0.114227,0.208700,0.266922,0.085846,0.133652,0.113617,0.208344,0.267471,0.220855,0.321894,0.272726,0.526252,0.704476,1.000000,0.941871,0.589466,0.901779,1.000000
