treeID,meanSpectra475,meanSpectra560,meanSpectra668,meanSpectra717,meanSpectra842,medianSpectra475,medianSpectra560,medianSpectra668,medianSpectra717,medianSpectra842,meanSpectra_bright475,meanSpectra_bright560,meanSpectra_bright668,meanSpectra_bright717,meanSpectra_bright842,medianSpectra_bright475,medianSpectra_bright560,medianSpectra_bright668,medianSpectra_bright717,medianSpectra_bright842,meanSpectra_dark475,meanSpectra_dark560,meanSpectra_dark668,meanSpectra_dark717,meanSpectra_dark842,medianSpectra_dark475,medianSpectra_dark560,medianSpectra_dark668,medianSpectra_dark717,medianSpectra_dark842,meanSpectra_6max475,meanSpectra_6max560,meanSpectra_6max668,meanSpectra_6max717,meanSpectra_6max842,medianSpectra_6max475,medianSpectra_6max560,medianSpectra_6max668,medianSpectra_6max717,medianSpectra_6max842,meanSpectraNormalized475,meanSpectraNormalized560,meanSpectraNormalized668,meanSpectraNormalized717,meanSpectraNormalized842,continuumRemovedMeanSpectra475,continuumRemovedMeanSpectra560,continuumRemovedMeanSpectra668,continuumRemovedMeanSpectra717,continuumRemovedMeanSpectra842,ARVI,ARVI2,BNDVI,BWDRVI,CI,CIG,CIVE,CRI1,CVI,DATT1,DATT6,ExG,EXGR,ExR,EVI,GLI,GBNDVI,GNDVI1,IF,LCI,LogR,MGRVI,mSR,MSR1,MTVI1,NBlue,NDRE,NDVI,NGreen,NRed,OSAVI,RDVI1,RGBVI,SAVI,TCI,
378,0.023664,0.055309,0.034926,0.120128,0.267454,0.022522,0.053925,0.031586,0.116058,0.261963,0.029608,0.066471,0.047807,0.144553,0.315757,0.028290,0.064285,0.044037,0.138565,0.308441,0.019372,0.045800,0.027244,0.099590,0.225484,0.019608,0.046753,0.027847,0.102081,0.231552,0.042480,0.093979,0.088547,0.198710,0.415792,0.042587,0.093369,0.085648,0.198730,0.416962,0.078531,0.183549,0.115905,0.398655,0.887571,1.000000,0.653686,0.239943,0.581714,1.000000,0.711486,0.720867,0.753618,0.066219,0.293504,7.278460,18.762785,26.024594,3.026421,0.633153,43.463530,0.052029,0.026796,0.025232,0.667531,0.313647,0.542699,0.656903,-2.897698,0.488684,2.073180,0.443072,36.187109,2.349730,0.366639,0.208941,0.381459,0.769972,0.490148,0.300911,0.578307,0.420918,0.578137,0.430673,2.160609,
379,0.060926,0.084020,0.096210,0.145720,0.202081,0.061249,0.083191,0.098389,0.143890,0.200226,0.071892,0.099682,0.109932,0.168086,0.230162,0.072311,0.099182,0.111176,0.166519,0.227478,0.049560,0.069866,0.080927,0.125639,0.176370,0.050995,0.071716,0.083069,0.128540,0.180176,0.084193,0.122843,0.118240,0.208745,0.281835,0.084244,0.122284,0.117950,0.208679,0.281952,0.212635,0.293234,0.335778,0.508570,0.705273,1.000000,0.873253,0.731615,0.873660,1.000000,0.212500,0.236668,0.497073,-0.495487,0.369417,1.115977,18.778864,4.886916,2.843268,0.535688,17.556382,0.010904,-0.062864,0.073768,-4.044228,0.030971,0.170207,0.416809,-4.253719,0.190211,0.746097,-0.140880,4.172711,0.630153,0.133438,0.251462,0.163229,0.356126,0.347390,0.401147,0.266671,0.193432,0.089934,0.197789,4.122411,
380,0.022579,0.055174,0.033222,0.122868,0.289126,0.021576,0.053772,0.028992,0.119965,0.287262,0.027902,0.069554,0.047902,0.156296,0.349540,0.026642,0.068176,0.042801,0.152252,0.341919,0.018305,0.042264,0.024650,0.094574,0.230461,0.018829,0.042206,0.024200,0.094635,0.231110,0.045349,0.099813,0.093796,0.224518,0.461212,0.045029,0.095978,0.091080,0.221588,0.462906,0.070236,0.171627,0.103342,0.382195,0.899365,1.000000,0.618436,0.213164,0.552239,1.000000,0.745725,0.752367,0.774177,0.123140,0.277054,8.443906,18.761735,27.501369,3.179420,0.653148,48.361559,0.054547,0.030616,0.023932,0.706211,0.330711,0.577123,0.681997,-2.874226,0.520904,2.210410,0.476643,44.090349,2.577281,0.402748,0.207221,0.408407,0.796895,0.499890,0.292890,0.608172,0.447969,0.600639,0.460441,2.030409,
381,0.015405,0.036971,0.018554,0.084933,0.264910,0.013977,0.033905,0.015900,0.079102,0.263458,0.020900,0.050639,0.026961,0.114437,0.348465,0.020187,0.048248,0.024628,0.109528,0.336090,0.012240,0.027235,0.014012,0.062316,0.183242,0.012207,0.027161,0.013702,0.063995,0.194885,0.030512,0.075724,0.051107,0.174576,0.494390,0.030289,0.075378,0.048401,0.174103,0.491180,0.054689,0.131254,0.065871,0.301530,0.940490,1.000000,0.475319,0.132379,0.419351,1.000000,0.843769,0.829241,0.820253,0.244989,0.143549,13.709108,18.768542,40.096542,3.590462,0.726404,94.810734,0.039983,0.029412,0.010571,0.587379,0.364120,0.660156,0.750102,-3.305249,0.627482,2.647460,0.586878,79.119268,3.411201,0.383483,0.220932,0.508462,0.862599,0.518533,0.260535,0.620192,0.452844,0.639779,0.455782,1.703276,
382,0.026573,0.064575,0.040405,0.132256,0.241388,0.025543,0.062927,0.036987,0.126465,0.235046,0.033922,0.078205,0.056576,0.162368,0.281168,0.032104,0.075195,0.051849,0.154877,0.270386,0.020475,0.052576,0.030071,0.109929,0.211892,0.020538,0.053040,0.029953,0.109940,0.214813,0.052877,0.106242,0.112518,0.246485,0.419668,0.050766,0.105698,0.110687,0.247131,0.420853,0.092647,0.225138,0.140870,0.461104,0.841587,1.000000,0.804402,0.301574,0.704673,1.000000,0.648387,0.663732,0.703595,-0.031115,0.316265,5.564801,18.758159,25.044870,2.325368,0.544260,30.963513,0.062172,0.032178,0.029994,0.658904,0.329191,0.455584,0.580369,-2.747846,0.393793,1.846078,0.460190,20.439438,1.990486,0.327121,0.201714,0.296774,0.721138,0.498978,0.299308,0.526855,0.378899,0.600640,0.383739,2.747606,
383,0.017639,0.051645,0.029283,0.118915,0.288304,0.017822,0.051880,0.029510,0.119110,0.287933,0.021629,0.065315,0.037734,0.148882,0.353098,0.020844,0.064438,0.036255,0.146423,0.346634,0.013310,0.037659,0.020581,0.088850,0.223720,0.013779,0.040131,0.021622,0.093262,0.238312,0.035568,0.088048,0.069646,0.197372,0.464773,0.034988,0.088394,0.068344,0.195694,0.465012,0.055476,0.162428,0.092099,0.374000,0.906742,1.000000,0.605415,0.191431,0.538962,1.000000,0.757427,0.776516,0.796880,0.240203,0.369398,9.437129,18.761206,40.500435,3.239708,0.656691,57.123987,0.056368,0.033010,0.023358,0.662610,0.373010,0.614633,0.699670,-2.464898,0.537518,2.319797,0.514084,29.650076,2.763152,0.407873,0.182769,0.420311,0.817535,0.523383,0.293848,0.617262,0.455084,0.668100,0.466204,1.981125,
384,0.021215,0.060908,0.032344,0.141679,0.336489,0.020752,0.059875,0.028961,0.140106,0.335663,0.025644,0.075934,0.046046,0.176866,0.402312,0.024689,0.074402,0.041168,0.173370,0.397614,0.017392,0.047149,0.023707,0.109038,0.271308,0.017761,0.048386,0.023682,0.111694,0.278534,0.037903,0.101425,0.087982,0.242564,0.515223,0.036789,0.100891,0.088211,0.239746,0.509811,0.057006,0.163660,0.086909,0.380693,0.904149,1.000000,0.608871,0.180842,0.549846,1.000000,0.779910,0.788444,0.793552,0.224935,0.295691,10.361003,18.755772,32.099076,2.938516,0.643851,44.209945,0.068256,0.044190,0.024066,0.779846,0.392336,0.608667,0.695781,-2.610389,0.533528,2.394460,0.567170,42.205343,2.908539,0.482528,0.189260,0.412512,0.827730,0.535302,0.275437,0.660185,0.497957,0.684288,0.518316,2.023154,
385,0.029831,0.070531,0.053501,0.158096,0.277228,0.029907,0.073090,0.053619,0.161957,0.282013,0.035245,0.079225,0.066378,0.180442,0.317081,0.034485,0.078369,0.063202,0.178955,0.314484,0.024182,0.058243,0.040412,0.130082,0.232255,0.024902,0.062042,0.041382,0.135971,0.240829,0.047017,0.094879,0.102163,0.223490,0.388540,0.046921,0.094498,0.103180,0.223419,0.386520,0.089710,0.212103,0.160889,0.475434,0.833692,1.000000,0.769312,0.348471,0.734038,1.000000,0.575361,0.616006,0.709543,-0.031377,0.418581,4.466144,18.759941,20.821876,2.990501,0.531954,26.407103,0.057730,0.012660,0.045070,0.784743,0.263362,0.466722,0.593488,-2.404625,0.361835,1.675016,0.286817,13.101210,1.735644,0.348735,0.194987,0.274381,0.680347,0.462743,0.342270,0.525634,0.388015,0.519167,0.400802,2.788691,
386,0.050263,0.075304,0.098471,0.146581,0.205516,0.050934,0.075989,0.101440,0.146729,0.205261,0.056846,0.085401,0.111790,0.167100,0.234149,0.055817,0.084564,0.111694,0.164764,0.230896,0.043072,0.064348,0.081210,0.125994,0.177530,0.044250,0.066849,0.084900,0.129959,0.184006,0.070847,0.103714,0.130361,0.202967,0.285782,0.070526,0.103531,0.130554,0.201370,0.284195,0.175937,0.263590,0.344682,0.513083,0.719379,1.000000,0.845388,0.769967,0.879292,1.000000,0.171210,0.233728,0.552289,-0.418409,0.483491,1.104702,18.783434,6.831982,3.604777,0.551334,19.366303,0.001874,-0.085722,0.087596,-2.234531,0.006501,0.241306,0.463519,-2.249807,0.194332,0.740450,-0.256499,3.408275,0.624734,0.118006,0.224930,0.167700,0.353614,0.336379,0.438691,0.266242,0.193727,0.069229,0.198464,3.777833,
387,0.029896,0.062001,0.041028,0.125255,0.255950,0.027924,0.061493,0.039703,0.122803,0.248718,0.039981,0.075351,0.052467,0.150444,0.305928,0.038116,0.072815,0.050232,0.146484,0.296356,0.023043,0.049038,0.031346,0.103080,0.212808,0.023163,0.050049,0.031830,0.105240,0.217224,0.071025,0.104919,0.080226,0.199941,0.438400,0.071976,0.105164,0.080429,0.199631,0.438370,0.100996,0.209459,0.138604,0.423149,0.864674,1.000000,0.717532,0.287063,0.628046,1.000000,0.662194,0.664519,0.708490,-0.059828,0.268595,5.658888,18.761980,20.005422,2.750401,0.606603,36.119342,0.053079,0.025536,0.027543,0.706108,0.277617,0.470907,0.609469,-3.357951,0.439481,1.853823,0.395613,21.441156,2.005978,0.342207,0.222995,0.342593,0.721811,0.470418,0.306587,0.538630,0.391486,0.519291,0.399601,2.398167,
388,0.024430,0.052227,0.038239,0.112634,0.249694,0.023346,0.050232,0.036102,0.109863,0.241852,0.029961,0.064158,0.049946,0.135325,0.297314,0.028534,0.062469,0.046768,0.132996,0.289124,0.019930,0.043081,0.030066,0.093679,0.210436,0.020279,0.043213,0.030365,0.093323,0.212311,0.046687,0.088308,0.083898,0.196340,0.437113,0.046814,0.088501,0.082779,0.194641,0.439697,0.086471,0.184857,0.135346,0.398668,0.883796,1.000000,0.646802,0.278988,0.582453,1.000000,0.660831,0.680067,0.744390,0.015976,0.337029,5.905544,18.767257,23.328571,3.547331,0.647041,45.704187,0.041785,0.012681,0.029104,0.639199,0.252508,0.528993,0.653885,-2.914944,0.476305,1.902182,0.310967,33.591469,2.072239,0.326317,0.213914,0.378495,0.735100,0.456781,0.329305,0.542415,0.392073,0.491275,0.398549,2.134861,
389,0.020316,0.049562,0.027808,0.108128,0.256801,0.019775,0.050201,0.027496,0.109558,0.258148,0.024355,0.059347,0.033445,0.127378,0.297317,0.023071,0.058319,0.032425,0.125671,0.289032,0.016921,0.039353,0.022814,0.087240,0.214529,0.017334,0.040115,0.023193,0.088730,0.220169,0.039474,0.078023,0.045349,0.160802,0.383611,0.039398,0.076752,0.045074,0.160309,0.378937,0.071261,0.173842,0.097540,0.379265,0.900747,1.000000,0.623910,0.200698,0.546984,1.000000,0.758721,0.760120,0.771319,0.118597,0.261506,8.469284,18.763421,30.413177,3.003759,0.650171,52.329493,0.050999,0.032384,0.018615,0.611094,0.342809,0.572238,0.677574,-2.959333,0.523014,2.231031,0.512717,24.103650,2.599934,0.363684,0.208979,0.408924,0.803521,0.505991,0.285029,0.591406,0.426813,0.618090,0.433612,2.047697,
390,0.036790,0.068043,0.048218,0.133247,0.268594,0.035431,0.069733,0.046936,0.134125,0.262268,0.046870,0.081349,0.061470,0.158986,0.325525,0.045212,0.080658,0.059723,0.157288,0.319885,0.028535,0.053028,0.036627,0.106741,0.221660,0.029663,0.054901,0.038940,0.111374,0.227585,0.068080,0.103536,0.089610,0.204229,0.419210,0.067001,0.103165,0.089203,0.203873,0.420364,0.117399,0.217128,0.153864,0.425196,0.857092,1.000000,0.718199,0.315783,0.632573,1.000000,0.635193,0.629681,0.685664,-0.140982,0.227810,5.092806,18.762482,14.116909,2.822668,0.614875,33.772437,0.051078,0.020364,0.030714,0.823080,0.235403,0.437758,0.595545,-3.860473,0.427555,1.746362,0.336039,30.001035,1.858050,0.348270,0.239738,0.337953,0.692035,0.448290,0.311973,0.528329,0.388106,0.445187,0.399235,2.436734,
391,0.021101,0.053567,0.034182,0.120210,0.268343,0.020813,0.052917,0.031189,0.113831,0.257965,0.027064,0.070848,0.049078,0.160296,0.340611,0.025818,0.070282,0.045288,0.158691,0.339050,0.015461,0.037112,0.023138,0.085833,0.206367,0.016083,0.037979,0.024078,0.086960,0.209991,0.043920,0.100423,0.087886,0.223119,0.434682,0.044159,0.099930,0.087753,0.222336,0.434097,0.069973,0.177631,0.113350,0.398619,0.889834,1.000000,0.646077,0.236194,0.582037,1.000000,0.716197,0.734445,0.771223,0.128087,0.338657,7.859090,18.763006,32.379696,3.245064,0.639329,54.293064,0.051851,0.025097,0.026754,0.662429,0.323397,0.571439,0.674504,-2.670243,0.500887,2.133771,0.440051,36.082312,2.453991,0.367432,0.198903,0.391532,0.781577,0.495433,0.305664,0.577972,0.422653,0.596795,0.429614,2.101822,
392,0.022789,0.055147,0.034853,0.121386,0.261129,0.022797,0.054291,0.034271,0.120575,0.255127,0.028411,0.070866,0.046172,0.156079,0.327170,0.026978,0.069672,0.043259,0.149658,0.317612,0.017148,0.040565,0.024691,0.087915,0.201836,0.018372,0.043579,0.026337,0.091705,0.208435,0.045431,0.097153,0.080083,0.221980,0.451040,0.045715,0.096375,0.080582,0.221420,0.447128,0.076953,0.186220,0.117691,0.409895,0.881780,1.000000,0.669472,0.245513,0.602279,1.000000,0.706548,0.719091,0.754120,0.073466,0.312033,7.103549,18.762559,28.606193,3.078047,0.624909,50.468114,0.052652,0.026647,0.026005,0.651359,0.312628,0.543195,0.656024,-2.906102,0.481320,2.058532,0.435384,30.574623,2.320885,0.357497,0.206470,0.374599,0.768454,0.489495,0.304035,0.564749,0.412003,0.578177,0.418079,2.196313,
393,0.023244,0.057891,0.034020,0.128908,0.304608,0.022919,0.058990,0.033142,0.133453,0.311829,0.027095,0.069561,0.042429,0.155553,0.364858,0.025864,0.068329,0.039764,0.152481,0.354919,0.019876,0.044893,0.026470,0.097837,0.237501,0.020477,0.046112,0.027679,0.099060,0.242172,0.040385,0.091227,0.067688,0.202535,0.485677,0.040878,0.090714,0.067657,0.201874,0.484924,0.068707,0.171120,0.100560,0.381037,0.900387,1.000000,0.618594,0.207534,0.550260,1.000000,0.744948,0.752262,0.773055,0.125345,0.289279,8.279378,18.759950,26.123133,3.117766,0.651303,44.852643,0.058518,0.034134,0.024384,0.729906,0.334240,0.575152,0.679674,-2.884444,0.519227,2.201789,0.482537,34.512328,2.555919,0.426885,0.205547,0.406528,0.796805,0.501558,0.292895,0.619030,0.460518,0.606763,0.475997,2.038451,
394,0.026025,0.064830,0.039079,0.147976,0.342824,0.025330,0.062775,0.036041,0.142517,0.328552,0.031504,0.078891,0.053020,0.181666,0.409211,0.029892,0.077347,0.049530,0.180786,0.401581,0.021479,0.053314,0.029606,0.121979,0.290566,0.021515,0.053925,0.029816,0.123383,0.292175,0.058304,0.106222,0.086711,0.245000,0.537272,0.058548,0.103821,0.086639,0.244888,0.537125,0.068150,0.169765,0.102332,0.387494,0.897726,1.000000,0.616108,0.211894,0.561315,1.000000,0.741579,0.752016,0.776311,0.140456,0.299173,8.479949,18.757138,24.364791,3.210966,0.642760,38.778304,0.064556,0.035871,0.028685,0.841171,0.336064,0.580641,0.682244,-2.750128,0.512677,2.211843,0.474827,31.535479,2.581732,0.477565,0.201803,0.399478,0.796595,0.502850,0.295346,0.645292,0.489326,0.610972,0.511695,2.067052,
395,0.055065,0.081844,0.071465,0.134713,0.188856,0.055786,0.077606,0.069641,0.128510,0.181549,0.067167,0.107217,0.089994,0.171142,0.231254,0.068970,0.106628,0.092072,0.170135,0.228897,0.041848,0.061471,0.054829,0.105269,0.155482,0.042328,0.061340,0.054779,0.106201,0.156891,0.073914,0.136973,0.100947,0.220367,0.290599,0.073334,0.137314,0.100952,0.219452,0.287827,0.210160,0.312365,0.272751,0.514141,0.720782,1.000000,0.924660,0.585968,0.866831,1.000000,0.372129,0.353171,0.499242,-0.484226,0.224445,1.693453,18.767611,6.068624,2.122858,0.469044,19.697681,0.037159,-0.007827,0.044986,1.362201,0.121005,0.168107,0.405055,-5.349689,0.214735,0.985950,0.122569,10.431632,0.877885,0.185235,0.266256,0.173407,0.455701,0.389622,0.344121,0.321412,0.229535,0.245845,0.229291,4.433490,
396,0.061074,0.087402,0.091465,0.160351,0.237750,0.062653,0.088196,0.098114,0.162445,0.241394,0.067075,0.098816,0.099535,0.179562,0.261024,0.066849,0.096954,0.100800,0.178009,0.257629,0.052649,0.074688,0.076633,0.137801,0.209704,0.055176,0.078171,0.078979,0.143295,0.214752,0.073873,0.129969,0.102956,0.221354,0.326925,0.073822,0.130600,0.102951,0.219727,0.326218,0.191256,0.273702,0.286427,0.502145,0.744525,1.000000,0.830474,0.612166,0.828338,1.000000,0.323360,0.339723,0.544236,-0.436756,0.329603,1.628586,18.773849,5.003746,2.935037,0.533318,17.961436,0.022264,-0.044713,0.066977,1.959347,0.064953,0.233359,0.464601,-4.426303,0.237020,0.958417,-0.049918,6.326450,0.849574,0.204312,0.254664,0.196589,0.444208,0.363132,0.382204,0.345299,0.254308,0.149751,0.263412,3.624140,
397,0.024632,0.068114,0.035469,0.155431,0.362042,0.024017,0.068390,0.033051,0.157013,0.362793,0.030264,0.082932,0.048192,0.184730,0.419235,0.028915,0.080872,0.044891,0.180420,0.415833,0.019896,0.053150,0.027113,0.124662,0.302758,0.020355,0.053894,0.027374,0.127258,0.304565,0.046850,0.116135,0.088287,0.259410,0.556554,0.046219,0.115707,0.086441,0.257736,0.553589,0.061248,0.169368,0.088194,0.386485,0.900230,1.000000,0.624988,0.183456,0.559730,1.000000,0.776691,0.782524,0.785559,0.195624,0.276271,10.137006,18.752117,27.684308,2.791386,0.634278,38.277238,0.076127,0.051103,0.025024,0.855199,0.390714,0.594829,0.686061,-2.689263,0.522754,2.367934,0.575820,61.293689,2.864371,0.521192,0.193729,0.402450,0.822670,0.534135,0.272136,0.674532,0.515752,0.680507,0.540838,2.078353,
398,0.024632,0.068114,0.035469,0.155431,0.362042,0.024017,0.068390,0.033051,0.157013,0.362793,0.030264,0.082932,0.048192,0.184730,0.419235,0.028915,0.080872,0.044891,0.180420,0.415833,0.019896,0.053150,0.027113,0.124662,0.302758,0.020355,0.053894,0.027374,0.127258,0.304565,0.046850,0.116135,0.088287,0.259410,0.556554,0.046219,0.115707,0.086441,0.257736,0.553589,0.061248,0.169368,0.088194,0.386485,0.900230,1.000000,0.624988,0.183456,0.559730,1.000000,0.776691,0.782524,0.785559,0.195624,0.276271,10.137006,18.752117,27.684308,2.791386,0.634278,38.277238,0.076127,0.051103,0.025024,0.855199,0.390714,0.594829,0.686061,-2.689263,0.522754,2.367934,0.575820,61.293689,2.864371,0.521192,0.193729,0.402450,0.822670,0.534135,0.272136,0.674532,0.515752,0.680507,0.540838,2.078353,
399,0.027364,0.065927,0.042940,0.147822,0.340147,0.026794,0.065552,0.040894,0.147064,0.331726,0.031798,0.076430,0.054105,0.172315,0.398314,0.030518,0.075241,0.050842,0.170410,0.394394,0.023587,0.055861,0.034934,0.124499,0.290591,0.024048,0.057159,0.035553,0.127167,0.295990,0.052180,0.100098,0.089188,0.217443,0.488927,0.052933,0.100143,0.088974,0.217865,0.485657,0.071989,0.173439,0.112965,0.388883,0.894844,1.000000,0.624548,0.233681,0.564311,1.000000,0.708257,0.726740,0.768506,0.107938,0.341972,7.329406,18.758390,22.167446,3.365977,0.647549,36.632920,0.061550,0.028798,0.032752,0.853397,0.306944,0.567355,0.674270,-2.664648,0.501994,2.089949,0.408650,26.013616,2.370280,0.463838,0.201907,0.394341,0.774991,0.486345,0.311747,0.629832,0.477894,0.572831,0.500423,2.069287,
