treeID,ARVI,ARVI2,BNDVI,BWDRVI,CI,CIG,CIVE,CRI1,CVI,DATT1,DATT6,ExG,EXGR,ExR,EVI,GLI,GBNDVI,GNDVI1,IF,LCI,LogR,MGRVI,mSR,MSR1,MTVI1,NBlue,NDRE,NDVI,NGreen,NRed,OSAVI,RDVI1,RGBVI,SAVI,TCI
100,0.690724,0.707262,0.751249,0.063357,0.331694,6.650919,18.760129,22.586905,3.168126,0.637488,37.577284,0.057758,0.026824,0.030933,0.752848,0.300328,0.538571,0.653321,-2.819276,0.483590,2.006674,0.401415,25.722122,2.234158,0.406292,0.204954,0.379495,0.758343,0.482820,0.312227,0.593704,0.440819,0.562531,0.457100,2.152819
101,0.766143,0.772070,0.774204,0.163526,0.285612,9.090440,18.751681,26.169220,2.630706,0.625885,34.731400,0.077082,0.052469,0.024614,0.822108,0.388632,0.574587,0.669887,-2.696805,0.509811,2.292483,0.575302,36.673149,2.709676,0.501613,0.193986,0.391215,0.813735,0.532478,0.273536,0.662384,0.502388,0.679593,0.526556,2.133405
102,0.749832,0.753065,0.774818,0.109961,0.261572,8.463310,18.765643,30.671172,3.339868,0.656497,64.939165,0.045910,0.025658,0.020251,0.611308,0.314928,0.579531,0.687627,-3.073543,0.525392,2.211998,0.466188,47.085475,2.579828,0.346546,0.215536,0.414161,0.797491,0.490234,0.294231,0.575605,0.415371,0.579358,0.418907,2.025736
103,0.709432,0.720940,0.750788,0.067445,0.299894,7.214335,18.760761,26.172036,2.862344,0.625259,41.727867,0.056628,0.030915,0.025713,0.671173,0.327296,0.536297,0.648420,-2.815866,0.481969,2.070030,0.463287,35.354600,2.341571,0.371344,0.204961,0.374483,0.770034,0.497887,0.297152,0.579496,0.421963,0.596465,0.432135,2.204690
104,0.693775,0.698308,0.746049,0.002700,0.271808,6.370356,18.769408,23.154429,3.552372,0.637296,53.651917,0.037104,0.014205,0.022899,0.572389,0.249279,0.533744,0.663714,-3.428873,0.479366,1.969973,0.340567,32.032121,2.175595,0.303550,0.227666,0.377722,0.750691,0.454908,0.317426,0.532631,0.380849,0.479185,0.381361,2.147012
105,0.705068,0.708178,0.737350,0.015945,0.260189,6.813120,18.760405,22.071322,2.826419,0.613143,37.751747,0.056963,0.030676,0.026287,0.719091,0.307773,0.515810,0.638629,-3.094223,0.466512,2.016315,0.449051,43.565230,2.255976,0.380395,0.216245,0.361097,0.759127,0.486620,0.297135,0.579727,0.424411,0.568290,0.436881,2.275889
106,0.721182,0.730344,0.758096,0.087657,0.295397,7.735031,18.757902,23.522314,2.965785,0.634342,38.621644,0.062872,0.036293,0.026578,0.760999,0.327958,0.550149,0.660870,-2.873985,0.494326,2.121169,0.465997,30.607570,2.433711,0.437563,0.205931,0.384999,0.778072,0.498562,0.295507,0.612764,0.459602,0.594056,0.476803,2.145644
107,0.685668,0.697900,0.750634,0.023964,0.307737,6.360979,18.764788,19.753734,3.540127,0.648237,41.340100,0.047009,0.017271,0.029738,0.743645,0.257742,0.540209,0.664682,-3.079784,0.487243,1.968996,0.338443,25.844716,2.174114,0.383308,0.219530,0.385852,0.750342,0.459424,0.321046,0.580978,0.429053,0.494790,0.443333,2.101999
108,0.714395,0.732567,0.763961,0.121543,0.334521,7.701518,18.757394,26.605342,2.951443,0.621088,37.145424,0.064181,0.034267,0.029914,0.765189,0.342741,0.557560,0.659845,-2.573339,0.484971,2.123158,0.469116,31.690267,2.432279,0.426976,0.194118,0.374600,0.779972,0.506712,0.299170,0.614445,0.456820,0.622582,0.474762,2.187247
109,0.762380,0.766273,0.783269,0.138869,0.265752,8.826627,18.763545,27.915993,3.286139,0.670968,51.744044,0.050569,0.029764,0.020805,0.677701,0.330351,0.593014,0.695607,-2.912681,0.542861,2.264852,0.486776,39.998988,2.661665,0.397999,0.210509,0.428989,0.808780,0.498998,0.290493,0.616319,0.450938,0.601557,0.463686,1.944158
110,0.725959,0.716991,0.733067,-0.007591,0.202653,7.046074,18.761895,22.972456,2.721485,0.616500,44.598493,0.053646,0.032416,0.021230,0.671395,0.308613,0.509910,0.638205,-3.398862,0.473686,2.051275,0.478693,33.927325,2.309588,0.356811,0.226608,0.366582,0.766659,0.487117,0.286275,0.562940,0.409248,0.563757,0.415540,2.263280
111,0.736674,0.739796,0.764373,0.079463,0.265412,7.745368,18.763249,24.335204,3.205824,0.653363,45.514487,0.050902,0.027775,0.023127,0.694951,0.309163,0.561773,0.675003,-3.043737,0.514232,2.143188,0.451671,41.464704,2.455653,0.389048,0.215660,0.404458,0.786151,0.487193,0.297146,0.600869,0.439724,0.570928,0.452746,2.047032
112,0.653608,0.670287,0.714745,-0.014049,0.322408,5.731803,18.754802,21.031108,2.517601,0.562503,29.045550,0.069345,0.034665,0.034680,0.790101,0.315833,0.475281,0.599310,-2.809543,0.409818,1.869560,0.435318,23.963407,2.026361,0.390887,0.203963,0.311433,0.726741,0.491333,0.304704,0.564318,0.417618,0.582923,0.431963,2.601034
113,0.744599,0.753564,0.772819,0.130421,0.296370,8.299636,18.757312,25.162164,3.033745,0.654230,41.386620,0.064293,0.038125,0.026168,0.786313,0.343295,0.573904,0.676238,-2.771744,0.522525,2.205815,0.495957,34.914717,2.561396,0.454511,0.202517,0.409998,0.797918,0.506388,0.291095,0.635346,0.476290,0.621142,0.496180,2.036994
114,0.763557,0.768011,0.772097,0.146124,0.275505,8.835645,18.756860,29.063681,2.688440,0.621137,41.147249,0.065665,0.043860,0.021805,0.712060,0.376491,0.571430,0.669988,-2.775035,0.503463,2.269381,0.561051,39.006132,2.666769,0.432014,0.198625,0.385441,0.810266,0.525335,0.276040,0.626189,0.463776,0.663881,0.478667,2.148780
115,0.770146,0.770702,0.784716,0.145751,0.253482,9.403167,18.761063,25.083353,3.281816,0.678981,47.812404,0.055967,0.035052,0.020914,0.748444,0.333884,0.596776,0.699889,-3.016170,0.552640,2.303267,0.498696,43.066927,2.743821,0.453222,0.212413,0.438837,0.812566,0.501339,0.286247,0.643890,0.481865,0.601920,0.501232,1.918675
116,0.672023,0.696788,0.748594,0.067685,0.364896,6.352380,18.758257,22.783107,3.091862,0.600304,31.942089,0.061860,0.026162,0.035698,0.806314,0.306292,0.532283,0.643792,-2.550337,0.450422,1.965816,0.393742,22.224312,2.170283,0.416825,0.196867,0.346850,0.749391,0.486098,0.317036,0.595327,0.444553,0.575719,0.463131,2.313075
117,0.716799,0.728961,0.760368,0.087996,0.309317,7.334884,18.759431,23.645576,3.084607,0.633193,38.451110,0.059468,0.031646,0.027822,0.749469,0.319552,0.553159,0.662936,-2.799225,0.492331,2.095084,0.446006,30.733953,2.375544,0.420661,0.204897,0.383383,0.776889,0.493346,0.301757,0.608221,0.452511,0.588350,0.469023,2.136832
118,0.653999,0.678800,0.730603,0.023946,0.358180,5.795168,18.753994,20.267469,2.770595,0.586355,27.892390,0.071160,0.032460,0.038699,0.861511,0.311766,0.500596,0.617153,-2.565983,0.430689,1.892637,0.409497,21.050128,2.053772,0.427340,0.197611,0.330536,0.734017,0.488886,0.313503,0.588270,0.442153,0.583162,0.461570,2.435366
119,0.688336,0.696068,0.731007,0.005026,0.283975,6.456340,18.756995,20.506867,2.766586,0.607118,34.301902,0.064295,0.033521,0.030774,0.814791,0.306928,0.504664,0.628420,-2.997710,0.455413,1.968469,0.439317,27.764480,2.180556,0.411182,0.213249,0.352397,0.748776,0.486154,0.300597,0.587981,0.437312,0.567071,0.453969,2.327571
120,0.703442,0.712402,0.751167,0.043857,0.292002,6.860479,18.762041,21.693234,3.204132,0.633124,39.815466,0.053331,0.025436,0.027895,0.741661,0.291163,0.539629,0.658873,-3.020757,0.483571,2.030703,0.406015,34.670489,2.274725,0.393544,0.214749,0.378180,0.762737,0.477615,0.307636,0.590688,0.435665,0.544769,0.450408,2.158653
121,0.760668,0.761370,0.759920,0.118495,0.249134,8.658661,18.754216,27.513208,2.464335,0.615955,40.147169,0.071526,0.049612,0.021915,0.718941,0.384404,0.550114,0.652472,-2.876652,0.496110,2.243536,0.580212,35.325683,2.627014,0.433570,0.200229,0.379820,0.804590,0.530377,0.269394,0.620966,0.460090,0.670624,0.474819,2.214029
122,0.596560,0.630990,0.709776,-0.029252,0.393235,4.804069,18.754387,18.555616,2.791294,0.534423,24.332474,0.069830,0.022716,0.047114,0.926041,0.280681,0.466818,0.592750,-2.528706,0.371527,1.727065,0.335466,14.309932,1.812882,0.405037,0.197682,0.281307,0.693154,0.471755,0.330563,0.556611,0.419580,0.541516,0.438106,2.777202
123,0.672531,0.691503,0.732352,0.029651,0.334347,6.180487,18.754354,22.425161,2.678741,0.582542,32.085239,0.070461,0.035502,0.034958,0.831459,0.323024,0.503844,0.619854,-2.682264,0.435051,1.943500,0.443206,22.491689,2.134427,0.415108,0.200299,0.332573,0.744874,0.495058,0.304643,0.584183,0.436137,0.595929,0.452254,2.450621
124,0.756126,0.761687,0.765644,0.141288,0.279727,8.762435,18.754054,28.432850,2.563329,0.617762,38.470862,0.071863,0.047872,0.023991,0.748758,0.384009,0.560014,0.658957,-2.772519,0.497871,2.248810,0.569030,41.771051,2.639946,0.446335,0.195640,0.381410,0.804861,0.530027,0.274333,0.631509,0.469520,0.672695,0.487140,2.194031
125,0.789840,0.784019,0.795483,0.150390,0.216729,9.827328,18.763964,23.763534,3.671426,0.703096,55.953842,0.049357,0.030172,0.019184,0.754268,0.312819,0.616625,0.720811,-3.281042,0.579815,2.358724,0.482260,54.204807,2.832637,0.451937,0.223743,0.466372,0.823948,0.489154,0.287103,0.652606,0.487361,0.572113,0.507068,1.812609
126,0.663660,0.695477,0.762753,0.092180,0.391259,6.400553,18.761468,23.366395,3.576213,0.625567,37.833020,0.054712,0.015267,0.039445,0.822466,0.279884,0.556804,0.665375,-2.462642,0.469246,1.965553,0.329409,8.756543,2.174005,0.411862,0.196260,0.367013,0.748271,0.471601,0.332139,0.592682,0.444497,0.542593,0.462132,2.176428
127,0.708834,0.704625,0.725997,-0.001552,0.233466,7.002019,18.759787,22.108961,2.615116,0.607407,37.737946,0.058386,0.035071,0.023315,0.683272,0.317689,0.498776,0.626224,-3.332458,0.461274,2.020789,0.477837,38.190598,2.276746,0.372712,0.219252,0.356392,0.756090,0.492881,0.287867,0.571169,0.416733,0.574290,0.427362,2.346955
128,0.802493,0.798219,0.791404,0.189365,0.213032,10.714508,18.757218,28.726304,2.858178,0.671850,47.634020,0.064825,0.046021,0.018804,0.760129,0.385825,0.605939,0.699303,-2.892751,0.561920,2.437445,0.593701,66.786440,2.979340,0.474486,0.204767,0.441265,0.836084,0.530863,0.264370,0.663362,0.496682,0.673320,0.516856,1.927479
129,0.745199,0.750885,0.765879,0.113503,0.271837,8.385525,18.760002,29.048465,2.835110,0.631589,45.995475,0.058467,0.035444,0.023023,0.683385,0.350739,0.561847,0.666423,-2.832704,0.503623,2.203081,0.517934,41.535304,2.565098,0.391493,0.204488,0.390289,0.795628,0.510608,0.284904,0.601897,0.439635,0.630410,0.450899,2.137731
130,0.668842,0.680263,0.718482,-0.016710,0.294559,5.947966,18.755633,19.912081,2.564742,0.576818,29.580980,0.067472,0.035049,0.032423,0.783959,0.314312,0.481712,0.606694,-2.891025,0.424851,1.904918,0.442025,25.430710,2.078311,0.393145,0.208555,0.324462,0.735268,0.490701,0.300744,0.571662,0.422169,0.577613,0.436985,2.508534
131,0.711023,0.721813,0.757711,0.062846,0.297592,7.010662,18.763117,23.878531,3.182549,0.646288,43.881484,0.051220,0.025159,0.026061,0.683990,0.300465,0.549259,0.663732,-2.897520,0.498695,2.060697,0.421219,33.109519,2.315922,0.374550,0.211631,0.392265,0.770780,0.482245,0.306124,0.584623,0.426984,0.562638,0.438481,2.095914
132,0.629232,0.658476,0.734120,0.007584,0.370352,5.440946,18.761007,19.316070,3.295137,0.597128,30.494318,0.055289,0.013427,0.041862,0.842134,0.263043,0.509215,0.632082,-2.580445,0.428522,1.826891,0.307406,20.568720,1.961763,0.390794,0.203414,0.332539,0.716646,0.462754,0.333832,0.567855,0.424001,0.513249,0.441265,2.366655
133,0.688837,0.687567,0.730398,-0.037855,0.242684,6.217409,18.765207,18.270711,3.192017,0.638041,41.018336,0.045812,0.019703,0.026109,0.719175,0.255567,0.508141,0.645292,-3.516437,0.473948,1.937161,0.367175,32.704660,2.131645,0.355800,0.232261,0.373832,0.741510,0.458351,0.309388,0.560431,0.408931,0.484121,0.419332,2.181368
134,0.545320,0.565889,0.661432,-0.177005,0.331684,3.712773,18.763121,15.484203,2.674767,0.540703,27.533649,0.049987,0.010589,0.039398,0.708980,0.225261,0.393911,0.551800,-3.119498,0.345359,1.523561,0.264662,14.112484,1.530709,0.289911,0.221988,0.267402,0.637512,0.442328,0.335683,0.470401,0.340542,0.443941,0.346220,2.916269
135,0.701776,0.715185,0.760864,0.073617,0.318710,7.010118,18.766014,25.585826,3.541488,0.647493,46.937894,0.044835,0.018623,0.026212,0.649063,0.282570,0.556603,0.671990,-2.906474,0.495865,2.044734,0.374670,29.066171,2.300151,0.357851,0.210574,0.390790,0.765115,0.473261,0.316165,0.572711,0.417368,0.535281,0.426352,2.082544
136,0.684614,0.701610,0.747090,0.051512,0.331915,6.524738,18.763827,25.943638,3.085711,0.630274,41.820460,0.049740,0.023099,0.026641,0.632261,0.300280,0.531392,0.647614,-2.789173,0.475298,1.987145,0.402622,24.480796,2.205249,0.345604,0.205354,0.371874,0.753513,0.482680,0.311966,0.560811,0.405528,0.562143,0.413726,2.193036
137,0.720813,0.733448,0.765420,0.098642,0.309954,7.547635,18.763711,28.552551,3.152442,0.633586,47.500541,0.050199,0.026139,0.024060,0.637712,0.318572,0.561760,0.669815,-2.786703,0.495069,2.117768,0.445740,32.911779,2.415065,0.359954,0.205315,0.385250,0.780725,0.492650,0.302036,0.579045,0.419960,0.587440,0.427706,2.122941
138,0.657086,0.674110,0.721595,-0.004656,0.327477,5.741326,18.758610,21.878391,2.709868,0.567472,31.197956,0.061031,0.029380,0.031651,0.713707,0.304511,0.487725,0.611527,-2.831156,0.414883,1.879239,0.411805,21.965255,2.036638,0.367930,0.205286,0.315579,0.730008,0.485122,0.309592,0.556496,0.407934,0.567066,0.419504,2.541911
139,0.720404,0.727971,0.748786,0.067731,0.281577,7.381696,18.757037,23.919442,2.673653,0.606519,35.015477,0.064787,0.038313,0.026474,0.742092,0.342021,0.532417,0.643689,-2.836083,0.471564,2.095139,0.498792,45.712311,2.379284,0.412508,0.204863,0.361702,0.776044,0.505679,0.289457,0.604376,0.445829,0.619056,0.461919,2.277671
140,0.667197,0.679263,0.716119,-0.013983,0.303966,5.858998,18.757390,22.061054,2.497516,0.563404,30.381789,0.063812,0.034453,0.029359,0.694988,0.320107,0.477726,0.602060,-2.871527,0.414001,1.897523,0.450929,25.317930,2.063837,0.365988,0.206242,0.313680,0.734413,0.493784,0.299974,0.556111,0.406029,0.586938,0.416623,2.575975
141,0.757903,0.766105,0.784925,0.158819,0.290684,8.901393,18.766927,37.726463,3.264850,0.649312,66.659393,0.043483,0.025210,0.018274,0.543322,0.339177,0.595285,0.694071,-2.828113,0.525855,2.266863,0.491772,57.350741,2.668773,0.324967,0.204194,0.410588,0.808637,0.503918,0.291888,0.566184,0.404766,0.616613,0.403252,2.019881
142,0.735975,0.746098,0.765477,0.116855,0.300975,7.879822,18.756881,25.310433,2.869794,0.631683,38.320807,0.065326,0.038557,0.026769,0.762946,0.347714,0.560561,0.664132,-2.754595,0.500431,2.165901,0.501701,31.077770,2.488906,0.438868,0.200427,0.387860,0.791537,0.508743,0.290830,0.623442,0.464872,0.629473,0.482844,2.133705
143,0.672597,0.681254,0.719071,-0.013363,0.298427,5.942652,18.759233,21.661056,2.635092,0.572703,32.725667,0.059719,0.031909,0.027810,0.678610,0.307138,0.485109,0.612349,-3.036716,0.422840,1.906851,0.434882,28.692458,2.079720,0.365856,0.211047,0.322166,0.736115,0.486447,0.302506,0.554387,0.406428,0.567252,0.416000,2.519399
144,0.746258,0.763113,0.775097,0.189124,0.343230,8.757033,18.754745,32.267074,2.668715,0.621106,37.952635,0.070610,0.044710,0.025901,0.730224,0.394274,0.574708,0.664673,-2.460523,0.500746,2.253029,0.554851,31.436997,2.644225,0.443701,0.181727,0.383824,0.806079,0.536217,0.282056,0.632635,0.470084,0.690700,0.487900,2.162428
145,0.766955,0.769944,0.770437,0.147320,0.263273,9.094781,18.752587,26.083168,2.592201,0.626476,36.043589,0.075046,0.051637,0.023409,0.796658,0.385840,0.568397,0.666467,-2.766815,0.508912,2.287340,0.576406,47.244496,2.704827,0.483497,0.197626,0.390674,0.811918,0.531062,0.271311,0.652302,0.491564,0.673957,0.513332,2.138304
146,0.650027,0.670034,0.740595,-0.002388,0.335316,5.737557,18.765130,18.912899,3.587872,0.633364,38.686428,0.046063,0.010924,0.035139,0.771800,0.240396,0.523060,0.651785,-2.959129,0.461288,1.870108,0.288381,23.327416,2.027745,0.369542,0.216849,0.364734,0.726525,0.450551,0.332601,0.562570,0.415845,0.470001,0.429655,2.191535
147,0.754556,0.753448,0.761774,0.096477,0.240369,8.410677,18.759777,26.607032,2.762741,0.638972,43.638325,0.058900,0.038034,0.020866,0.683584,0.349956,0.555700,0.664318,-3.016983,0.510347,2.210928,0.529120,47.230339,2.575007,0.399106,0.209967,0.396646,0.797819,0.510436,0.279597,0.607574,0.444378,0.625158,0.456897,2.110617
148,0.223671,0.262482,0.526511,-0.452171,0.407236,1.231354,18.777370,5.913815,2.936401,0.535008,17.427578,0.014915,-0.063117,0.078031,1.934908,0.047162,0.204934,0.434438,-3.275654,0.201552,0.797730,-0.131662,4.182385,0.682002,0.146287,0.239127,0.171381,0.378190,0.354864,0.406009,0.286210,0.208075,0.129074,0.213614,3.944282
149,0.744802,0.742016,0.747574,0.068821,0.231780,8.150014,18.754364,23.281381,2.502441,0.599088,33.986824,0.070656,0.046936,0.023720,0.779590,0.358891,0.531452,0.643886,-3.038012,0.473298,2.168406,0.546453,53.154233,2.511776,0.443572,0.209335,0.360294,0.788048,0.515720,0.274944,0.622696,0.463606,0.635064,0.482252,2.306773
150,0.631838,0.667044,0.751373,0.046256,0.397605,5.783499,18.765415,22.716890,3.712819,0.628535,38.570827,0.045759,0.006575,0.039184,0.754472,0.251029,0.538494,0.655513,-2.409153,0.455830,1.866845,0.270632,19.526716,2.028857,0.359646,0.200478,0.359319,0.723969,0.456556,0.342966,0.559487,0.411814,0.495922,0.425524,2.200023
151,0.687813,0.704101,0.746025,0.052432,0.319882,6.729855,18.760178,23.955171,2.958265,0.611125,36.451031,0.057662,0.026975,0.030687,0.738173,0.311636,0.528506,0.643248,-2.737869,0.462895,2.004178,0.423517,27.984252,2.238393,0.385590,0.203851,0.358092,0.755642,0.489266,0.306883,0.581834,0.427805,0.577359,0.441379,2.272354
152,0.622134,0.639066,0.695546,-0.076966,0.318647,4.887055,18.755547,17.985580,2.504109,0.559031,26.653976,0.067334,0.030593,0.036741,0.805901,0.290955,0.444034,0.578777,-2.845764,0.391684,1.750699,0.393378,18.579505,1.842660,0.371877,0.210041,0.299424,0.700057,0.477470,0.312490,0.540833,0.399611,0.547080,0.412643,2.679009
153,0.667936,0.680072,0.722847,-0.017805,0.303848,5.815858,18.760167,21.481279,2.720871,0.580355,34.060381,0.057522,0.028831,0.028690,0.686411,0.298593,0.490176,0.616828,-2.949066,0.427432,1.896268,0.417619,22.612341,2.058758,0.354662,0.212111,0.327084,0.735105,0.481398,0.306491,0.552636,0.402086,0.556776,0.411629,2.466195
154,0.724465,0.733557,0.744010,0.087915,0.298004,7.571135,18.750713,24.921667,2.367029,0.588050,30.618977,0.079127,0.052453,0.026674,0.770983,0.377579,0.522339,0.628311,-2.722350,0.459779,2.118836,0.549612,29.170743,2.417779,0.449928,0.194388,0.348207,0.780818,0.526677,0.278935,0.618431,0.461968,0.662395,0.480631,2.379467
155,0.613638,0.641921,0.705581,-0.032151,0.371006,5.023173,18.753663,19.330740,2.534016,0.569489,25.454186,0.071797,0.031898,0.039900,0.815191,0.303349,0.458930,0.584294,-2.589340,0.400771,1.764930,0.390094,15.511683,1.867562,0.393056,0.198019,0.307825,0.702496,0.484378,0.317602,0.554180,0.412751,0.569265,0.428945,2.614468
156,0.710092,0.716456,0.742358,0.041390,0.276078,7.065505,18.757251,21.733505,2.732610,0.624378,34.548728,0.064118,0.036914,0.027203,0.760569,0.326378,0.522725,0.639741,-2.925030,0.478881,2.051328,0.472349,32.577518,2.311331,0.417021,0.209332,0.371945,0.766202,0.497334,0.293334,0.600276,0.445354,0.593467,0.461947,2.222108
157,0.689869,0.712650,0.757842,0.094055,0.354694,7.039140,18.758659,25.050619,3.087383,0.622416,36.960211,0.061124,0.027883,0.033240,0.787176,0.318106,0.547835,0.655071,-2.563203,0.476177,2.039975,0.419885,26.449313,2.297653,0.416313,0.196579,0.370291,0.762948,0.492632,0.310789,0.601278,0.447612,0.590568,0.465178,2.206367
158,0.683063,0.697821,0.737924,0.026508,0.320164,6.266610,18.757274,20.715683,2.841442,0.617394,32.657246,0.063865,0.032135,0.031729,0.797810,0.308181,0.514951,0.633811,-2.814839,0.463650,1.963071,0.427376,22.467261,2.160447,0.414506,0.207062,0.360417,0.750274,0.486570,0.306368,0.592691,0.441088,0.573083,0.458896,2.266243
159,0.720791,0.729465,0.761752,0.086121,0.278688,7.858436,18.760925,24.639724,3.168837,0.637180,43.077701,0.056072,0.028211,0.027862,0.754436,0.314067,0.556671,0.668144,-2.916306,0.496251,2.123975,0.440133,19.301135,2.445469,0.408555,0.209129,0.387364,0.777321,0.491074,0.299798,0.600707,0.445935,0.576576,0.460225,2.120907
160,0.683770,0.668574,0.710749,-0.032246,0.194384,8.231356,18.767137,21.797024,3.056562,0.637180,47.676821,0.041536,0.020568,0.020968,0.679000,0.266088,0.488315,0.634269,-4.240235,0.469119,2.004537,0.396061,50.417579,2.359809,0.346432,0.237524,0.371853,0.725277,0.466746,0.295730,0.540290,0.396286,0.479332,0.403872,2.345100
161,0.724054,0.733736,0.754867,0.089515,0.301362,7.522862,18.755637,24.365753,2.755375,0.621261,35.991894,0.067927,0.040464,0.027463,0.778488,0.344654,0.542841,0.651015,-2.799597,0.485733,2.116473,0.497593,39.434844,2.411499,0.438427,0.201819,0.375268,0.780971,0.507248,0.290933,0.617299,0.460640,0.622178,0.479043,2.204186
162,0.730149,0.735223,0.757583,0.074910,0.277951,7.531494,18.764041,28.469482,2.965927,0.637764,48.866795,0.049458,0.028524,0.020934,0.603481,0.323983,0.549092,0.661486,-2.953833,0.499600,2.120976,0.474276,31.475280,2.416849,0.346548,0.210826,0.389790,0.782242,0.495393,0.293781,0.569950,0.410792,0.592423,0.415567,2.127559
163,0.784103,0.783998,0.788696,0.167909,0.247375,9.712585,18.762800,31.622414,3.110240,0.660099,53.774808,0.052437,0.034842,0.017594,0.651883,0.357360,0.601950,0.699349,-2.901350,0.544352,2.353497,0.541586,54.153201,2.818829,0.396973,0.207663,0.425674,0.823930,0.514120,0.278217,0.622365,0.453015,0.638041,0.464550,1.966412
164,0.823726,0.813580,0.789712,0.209323,0.176095,11.874605,18.755993,34.516497,2.459932,0.653213,50.232268,0.067879,0.052840,0.015038,0.699406,0.426849,0.602065,0.691469,-2.910739,0.555113,2.529400,0.666515,109.592200,3.158508,0.452267,0.199883,0.429416,0.849213,0.555361,0.244756,0.655373,0.484401,0.720287,0.499912,1.995732
165,0.704964,0.717729,0.747893,0.064632,0.316569,6.892359,18.758063,23.789863,2.814015,0.625615,35.857674,0.062483,0.034757,0.027725,0.733820,0.328160,0.531359,0.643903,-2.795220,0.480279,2.044622,0.462921,24.570080,2.290700,0.406421,0.203099,0.373266,0.767290,0.497994,0.298907,0.597466,0.441000,0.599775,0.456821,2.206314
166,0.772701,0.765804,0.765255,0.099171,0.209664,8.781903,18.759569,25.827547,2.727808,0.644335,44.470885,0.059397,0.041112,0.018285,0.681118,0.356013,0.561765,0.669992,-3.092494,0.521288,2.261435,0.554281,51.723179,2.654781,0.409550,0.214006,0.405209,0.808380,0.513573,0.272421,0.616610,0.452194,0.632657,0.465114,2.074787
167,0.732211,0.747189,0.787468,0.144625,0.336117,8.023286,18.768365,30.227620,3.923865,0.681244,59.208409,0.039883,0.017261,0.022622,0.618950,0.289744,0.601856,0.705414,-2.785809,0.540715,2.176349,0.384524,27.784270,2.510689,0.355638,0.207594,0.432266,0.792469,0.476512,0.315894,0.588497,0.425936,0.548001,0.434083,1.910188
168,0.698693,0.705830,0.731888,0.028294,0.290288,6.660863,18.760027,25.642547,2.578338,0.599852,37.215203,0.058257,0.033976,0.024282,0.631852,0.331310,0.505098,0.624338,-2.963234,0.454796,2.003837,0.478261,29.123409,2.232195,0.354704,0.206641,0.349218,0.757120,0.500218,0.293141,0.561160,0.406322,0.599852,0.413754,2.353256
169,0.754745,0.757352,0.772631,0.117640,0.263759,8.467750,18.762581,27.715574,3.080323,0.644880,47.206891,0.052719,0.032075,0.020644,0.663003,0.335584,0.574826,0.680710,-2.940951,0.517215,2.223724,0.496942,41.219498,2.592335,0.390801,0.209696,0.403055,0.801156,0.502019,0.288285,0.606600,0.443021,0.608406,0.454656,2.056802
170,0.742434,0.747267,0.764940,0.099468,0.278047,7.937642,18.760329,25.614278,2.965859,0.640257,42.812147,0.057656,0.035199,0.022457,0.693335,0.335053,0.561075,0.669172,-2.912018,0.507871,2.171535,0.492340,37.610030,2.498928,0.406543,0.208188,0.395630,0.792535,0.501710,0.290102,0.608217,0.447817,0.607402,0.461351,2.096343
171,0.393027,0.378168,0.520000,-0.453945,0.232687,1.909687,18.768468,6.597035,2.231483,0.516367,20.328508,0.035212,-0.010259,0.045471,1.856564,0.125288,0.197799,0.427862,-4.988498,0.248253,1.047746,0.126552,9.746235,0.951575,0.197516,0.263774,0.201724,0.477067,0.391670,0.344556,0.343635,0.245476,0.254519,0.247342,3.867098
172,0.265459,0.264173,0.471898,-0.520123,0.291396,1.241532,18.774105,5.111510,2.276742,0.518803,17.632407,0.022066,-0.034875,0.056941,3.748062,0.074449,0.134630,0.383879,-4.982555,0.195981,0.801422,-0.008532,5.486320,0.686010,0.141276,0.261975,0.165647,0.379635,0.367411,0.370614,0.272292,0.193756,0.162674,0.194896,4.333761
173,0.662302,0.689684,0.745220,0.059559,0.369662,6.137874,18.758824,23.484284,3.019966,0.597938,33.292972,0.060732,0.024906,0.035826,0.761505,0.305481,0.525639,0.637511,-2.524070,0.444969,1.937070,0.389173,23.416007,2.124802,0.393736,0.195743,0.342793,0.743320,0.485497,0.318760,0.579584,0.429309,0.577019,0.444656,2.335760
174,0.728308,0.724944,0.741484,0.034874,0.234901,7.517531,18.759691,23.115050,2.714479,0.628436,39.386592,0.058680,0.036211,0.022469,0.705494,0.326402,0.523489,0.643915,-3.182559,0.487742,2.095386,0.493630,34.479390,2.390438,0.391614,0.217005,0.379546,0.773457,0.497267,0.285727,0.592179,0.433572,0.589989,0.446723,2.210632
175,0.300644,0.294036,0.480933,-0.508930,0.270629,1.374034,18.771437,5.158093,2.215103,0.494974,16.944893,0.027912,-0.027074,0.054985,1.566705,0.090353,0.145363,0.390491,-5.017335,0.199984,0.861045,0.035360,6.345664,0.745797,0.163561,0.263287,0.166119,0.405159,0.374864,0.361849,0.295253,0.211236,0.191424,0.213851,4.386923
176,0.728849,0.741875,0.776877,0.122168,0.315091,7.882512,18.762972,25.469813,3.496559,0.665911,47.239300,0.051626,0.025039,0.026587,0.729606,0.305954,0.582414,0.688041,-2.807322,0.525583,2.155236,0.421274,35.965892,2.478295,0.409623,0.207009,0.416743,0.787927,0.485483,0.307508,0.613797,0.453622,0.571301,0.469905,1.986146
